"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM","svg_relative_position_x","svg_relative_position_y"
"104","Shot Chart Detail",21800141,238,201935,"James Harden",1610612745,"Houston Rockets",2,4,43,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-122,230,1,0,20181105,"IND","HOU",202.288,460.510638297872
"105","Shot Chart Detail",21800141,259,201935,"James Harden",1610612745,"Houston Rockets",2,3,24,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",30,106,283,1,0,20181105,"IND","HOU",566.176,551.468085106383
"106","Shot Chart Detail",21800141,296,201935,"James Harden",1610612745,"Houston Rockets",2,0,9,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,70,274,1,1,20181105,"IND","HOU",508.72,533.914893617021
"107","Shot Chart Detail",21800141,320,201935,"James Harden",1610612745,"Houston Rockets",3,10,6,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,101,236,1,0,20181105,"IND","HOU",558.196,468.489361702128
"108","Shot Chart Detail",21800141,405,201935,"James Harden",1610612745,"Houston Rockets",3,2,51,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-2,-3,1,0,20181105,"IND","HOU",393.808,47.2127659574468
"109","Shot Chart Detail",21800141,538,201935,"James Harden",1610612745,"Houston Rockets",4,4,5,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,133,226,1,0,20181105,"IND","HOU",609.268,454.127659574468
"110","Shot Chart Detail",21800141,556,201935,"James Harden",1610612745,"Houston Rockets",4,2,17,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,140,215,1,0,20181105,"IND","HOU",620.44,434.978723404255
"111","Shot Chart Detail",21800141,572,201935,"James Harden",1610612745,"Houston Rockets",4,0,36,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-164,215,1,1,20181105,"IND","HOU",135.256,438.170212765957
"112","Shot Chart Detail",21800163,32,201935,"James Harden",1610612745,"Houston Rockets",1,8,50,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-6,10,1,0,20181108,"OKC","HOU",387.424,69.5531914893617
"113","Shot Chart Detail",21800163,54,201935,"James Harden",1610612745,"Houston Rockets",1,7,19,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,10,2,1,1,20181108,"OKC","HOU",412.96,56.7872340425532
"114","Shot Chart Detail",21800163,64,201935,"James Harden",1610612745,"Houston Rockets",1,6,32,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,150,200,1,1,20181108,"OKC","HOU",636.4,411.042553191489
"115","Shot Chart Detail",21800163,67,201935,"James Harden",1610612745,"Houston Rockets",1,6,9,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-5,13,1,1,20181108,"OKC","HOU",389.02,74.3404255319149
"116","Shot Chart Detail",21800163,74,201935,"James Harden",1610612745,"Houston Rockets",1,5,32,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",22,-215,60,1,0,20181108,"OKC","HOU",53.86,182.851063829787
"117","Shot Chart Detail",21800163,194,201935,"James Harden",1610612745,"Houston Rockets",2,10,0,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,32,257,1,0,20181108,"OKC","HOU",448.072,502
"118","Shot Chart Detail",21800163,224,201935,"James Harden",1610612745,"Houston Rockets",2,8,7,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,162,186,1,0,20181108,"OKC","HOU",655.552,387.106382978723
"119","Shot Chart Detail",21800163,245,201935,"James Harden",1610612745,"Houston Rockets",2,6,32,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,10,28,1,0,20181108,"OKC","HOU",412.96,99.8723404255319
"120","Shot Chart Detail",21800163,285,201935,"James Harden",1610612745,"Houston Rockets",2,3,14,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,96,239,1,1,20181108,"OKC","HOU",550.216,473.276595744681
"121","Shot Chart Detail",21800163,328,201935,"James Harden",1610612745,"Houston Rockets",2,0,3,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,169,180,1,0,20181108,"OKC","HOU",666.724,377.531914893617
"122","Shot Chart Detail",21800163,379,201935,"James Harden",1610612745,"Houston Rockets",3,7,46,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-2,9,1,0,20181108,"OKC","HOU",393.808,66.3617021276596
"123","Shot Chart Detail",21800163,386,201935,"James Harden",1610612745,"Houston Rockets",3,7,3,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,206,148,1,1,20181108,"OKC","HOU",725.776,328.063829787234
"124","Shot Chart Detail",21800163,405,201935,"James Harden",1610612745,"Houston Rockets",3,5,31,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-154,194,1,0,20181108,"OKC","HOU",151.216,399.872340425532
"125","Shot Chart Detail",21800163,526,201935,"James Harden",1610612745,"Houston Rockets",4,8,24,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,92,234,1,1,20181108,"OKC","HOU",543.832,465.297872340426
"126","Shot Chart Detail",21800163,547,201935,"James Harden",1610612745,"Houston Rockets",4,7,1,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,214,135,1,0,20181108,"OKC","HOU",738.544,307.31914893617
"127","Shot Chart Detail",21800163,581,201935,"James Harden",1610612745,"Houston Rockets",4,5,6,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-27,-1,1,1,20181108,"OKC","HOU",353.908,53.5957446808511
"128","Shot Chart Detail",21800163,586,201935,"James Harden",1610612745,"Houston Rockets",4,4,39,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,172,180,1,0,20181108,"OKC","HOU",671.512,377.531914893617
"129","Shot Chart Detail",21800163,591,201935,"James Harden",1610612745,"Houston Rockets",4,3,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-113,248,1,0,20181108,"OKC","HOU",216.652,490.829787234043
"130","Shot Chart Detail",21800163,611,201935,"James Harden",1610612745,"Houston Rockets",4,2,29,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,3,248,1,0,20181108,"OKC","HOU",401.788,486.042553191489
"131","Shot Chart Detail",21800180,7,201935,"James Harden",1610612745,"Houston Rockets",1,11,36,"Missed Shot","Driving Floating Bank Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,23,17,1,0,20181110,"SAS","HOU",433.708,82.3191489361702
"132","Shot Chart Detail",21800180,29,201935,"James Harden",1610612745,"Houston Rockets",1,9,45,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,166,198,1,0,20181110,"SAS","HOU",661.936,407.851063829787
"133","Shot Chart Detail",21800180,40,201935,"James Harden",1610612745,"Houston Rockets",1,8,43,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-15,6,1,0,20181110,"SAS","HOU",373.06,63.1702127659574
"134","Shot Chart Detail",21800180,126,201935,"James Harden",1610612745,"Houston Rockets",1,2,56,"Missed Shot","Step Back Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-232,13,1,0,20181110,"SAS","HOU",26.728,109.446808510638
"135","Shot Chart Detail",21800180,221,201935,"James Harden",1610612745,"Houston Rockets",2,8,53,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-195,171,1,0,20181110,"SAS","HOU",85.78,364.765957446808
"136","Shot Chart Detail",21800180,235,201935,"James Harden",1610612745,"Houston Rockets",2,7,53,"Made Shot","Turnaround Fadeaway Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-51,24,1,1,20181110,"SAS","HOU",315.604,98.2765957446809
"137","Shot Chart Detail",21800180,251,201935,"James Harden",1610612745,"Houston Rockets",2,6,4,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,144,215,1,0,20181110,"SAS","HOU",626.824,434.978723404255
"138","Shot Chart Detail",21800180,288,201935,"James Harden",1610612745,"Houston Rockets",2,3,57,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-9,5,1,1,20181110,"SAS","HOU",382.636,61.5744680851064
"139","Shot Chart Detail",21800180,310,201935,"James Harden",1610612745,"Houston Rockets",2,2,44,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-18,5,1,0,20181110,"SAS","HOU",368.272,61.5744680851064
"140","Shot Chart Detail",21800180,330,201935,"James Harden",1610612745,"Houston Rockets",2,1,35,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-5,261,1,1,20181110,"SAS","HOU",389.02,509.978723404255
"141","Shot Chart Detail",21800180,336,201935,"James Harden",1610612745,"Houston Rockets",2,0,28,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,7,248,1,0,20181110,"SAS","HOU",408.172,486.042553191489
"142","Shot Chart Detail",21800180,369,201935,"James Harden",1610612745,"Houston Rockets",3,10,46,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-234,32,1,0,20181110,"SAS","HOU",23.536,139.765957446808
"143","Shot Chart Detail",21800180,377,201935,"James Harden",1610612745,"Houston Rockets",3,10,7,"Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,71,34,1,1,20181110,"SAS","HOU",510.316,117.425531914894
"144","Shot Chart Detail",21800180,386,201935,"James Harden",1610612745,"Houston Rockets",3,9,3,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,180,170,1,0,20181110,"SAS","HOU",684.28,361.574468085106
"145","Shot Chart Detail",21800180,405,201935,"James Harden",1610612745,"Houston Rockets",3,7,2,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-106,243,1,0,20181110,"SAS","HOU",227.824,481.255319148936
"146","Shot Chart Detail",21800180,415,201935,"James Harden",1610612745,"Houston Rockets",3,6,13,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-9,2,1,0,20181110,"SAS","HOU",382.636,55.1914893617021
"147","Shot Chart Detail",21800180,430,201935,"James Harden",1610612745,"Houston Rockets",3,5,29,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-43,263,1,0,20181110,"SAS","HOU",328.372,513.170212765957
"148","Shot Chart Detail",21800180,447,201935,"James Harden",1610612745,"Houston Rockets",3,3,51,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-33,262,1,0,20181110,"SAS","HOU",344.332,511.574468085106
"149","Shot Chart Detail",21800180,451,201935,"James Harden",1610612745,"Houston Rockets",3,3,33,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,7,1,0,20181110,"SAS","HOU",374.656,64.7659574468085
"150","Shot Chart Detail",21800180,473,201935,"James Harden",1610612745,"Houston Rockets",3,2,44,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-19,-1,1,1,20181110,"SAS","HOU",366.676,52
"151","Shot Chart Detail",21800180,486,201935,"James Harden",1610612745,"Houston Rockets",3,1,53,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,-10,1,1,20181110,"SAS","HOU",357.1,39.2340425531915
"152","Shot Chart Detail",21800180,498,201935,"James Harden",1610612745,"Houston Rockets",3,0,28,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,13,4,1,0,20181110,"SAS","HOU",417.748,59.9787234042553
"153","Shot Chart Detail",21800180,597,201935,"James Harden",1610612745,"Houston Rockets",4,6,14,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-174,186,1,0,20181110,"SAS","HOU",119.296,388.702127659575
"154","Shot Chart Detail",21800180,622,201935,"James Harden",1610612745,"Houston Rockets",4,3,39,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1,29,1,1,20181110,"SAS","HOU",395.404,101.468085106383
"155","Shot Chart Detail",21800180,625,201935,"James Harden",1610612745,"Houston Rockets",4,3,7,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-5,57,1,0,20181110,"SAS","HOU",389.02,150.936170212766
"156","Shot Chart Detail",21800180,636,201935,"James Harden",1610612745,"Houston Rockets",4,1,54,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,127,233,1,0,20181110,"SAS","HOU",599.692,465.297872340426
"157","Shot Chart Detail",21800180,657,201935,"James Harden",1610612745,"Houston Rockets",4,0,54,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-28,-3,1,0,20181110,"SAS","HOU",352.312,50.4042553191489
"158","Shot Chart Detail",21800185,19,201935,"James Harden",1610612745,"Houston Rockets",1,11,12,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-11,263,1,0,20181111,"HOU","IND",379.444,513.170212765957
"159","Shot Chart Detail",21800185,35,201935,"James Harden",1610612745,"Houston Rockets",1,9,19,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-138,241,1,0,20181111,"HOU","IND",176.752,479.659574468085
"160","Shot Chart Detail",21800185,96,201935,"James Harden",1610612745,"Houston Rockets",1,5,13,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-151,224,1,1,20181111,"HOU","IND",156.004,452.531914893617
"161","Shot Chart Detail",21800185,123,201935,"James Harden",1610612745,"Houston Rockets",1,3,19,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,130,220,1,0,20181111,"HOU","IND",604.48,442.957446808511
"162","Shot Chart Detail",21800185,243,201935,"James Harden",1610612745,"Houston Rockets",2,8,30,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,33,16,1,1,20181111,"HOU","IND",449.668,82.3191489361702
"163","Shot Chart Detail",21800185,271,201935,"James Harden",1610612745,"Houston Rockets",2,6,26,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-89,252,1,1,20181111,"HOU","IND",254.956,495.617021276596
"164","Shot Chart Detail",21800185,283,201935,"James Harden",1610612745,"Houston Rockets",2,5,0,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-119,236,1,1,20181111,"HOU","IND",207.076,470.085106382979
"165","Shot Chart Detail",21800185,316,201935,"James Harden",1610612745,"Houston Rockets",2,2,29,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,109,243,1,1,20181111,"HOU","IND",570.964,481.255319148936
"166","Shot Chart Detail",21800185,320,201935,"James Harden",1610612745,"Houston Rockets",2,2,7,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,-2,292,1,1,20181111,"HOU","IND",393.808,564.234042553191
"167","Shot Chart Detail",21800185,323,201935,"James Harden",1610612745,"Houston Rockets",2,1,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",31,68,311,1,0,20181111,"HOU","IND",505.528,597.744680851064
"168","Shot Chart Detail",21800185,382,201935,"James Harden",1610612745,"Houston Rockets",3,8,3,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-218,167,1,0,20181111,"HOU","IND",49.072,361.574468085106
"169","Shot Chart Detail",21800185,384,201935,"James Harden",1610612745,"Houston Rockets",3,7,50,"Missed Shot","Cutting Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,38,31,1,0,20181111,"HOU","IND",457.648,107.851063829787
"170","Shot Chart Detail",21800185,425,201935,"James Harden",1610612745,"Houston Rockets",3,4,27,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-136,237,1,1,20181111,"HOU","IND",179.944,473.276595744681
"171","Shot Chart Detail",21800185,431,201935,"James Harden",1610612745,"Houston Rockets",3,4,3,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-164,215,1,0,20181111,"HOU","IND",135.256,438.170212765957
"172","Shot Chart Detail",21800185,444,201935,"James Harden",1610612745,"Houston Rockets",3,3,35,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-109,258,1,1,20181111,"HOU","IND",223.036,508.382978723404
"173","Shot Chart Detail",21800185,535,201935,"James Harden",1610612745,"Houston Rockets",4,7,57,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-190,188,1,0,20181111,"HOU","IND",93.76,393.489361702128
"174","Shot Chart Detail",21800185,549,201935,"James Harden",1610612745,"Houston Rockets",4,7,4,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,57,260,1,1,20181111,"HOU","IND",487.972,508.382978723404
"175","Shot Chart Detail",21800185,570,201935,"James Harden",1610612745,"Houston Rockets",4,4,51,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-220,127,1,0,20181111,"HOU","IND",45.88,294.553191489362
